cellID,flframe,cfp,yfp
79264297,10,0.091,1.113
79264451,10,0.015,-1.083
79264762,10,0.024,2.072
79266998,10,-0.106,-7.56
79266998,11,-0.215,-7.634
79266998,12,-0.315,-7.639
79266998,13,-0.344,-7.55
79266998,14,-0.334,-7.355
79266998,15,-0.324,-7.104
79266998,16,-0.315,-6.928
79266998,17,-0.304,-6.718
79266998,18,-0.288,-6.366
79266998,19,-0.268,-5.948
79266998,20,-0.236,-5.405
79266998,21,-0.184,-4.614
79266998,22,-0.102,-3.762
79266998,23,0.034,-2.643
79266998,24,0.248,-1.235
79266998,25,0.579,0.386
79266998,26,1.072,2.417
79266998,27,1.976,5.218
79266998,28,3.761,9.363
79266998,29,6.77,15.227
79266998,30,10.88,22.146
79266998,31,15.723,29.308
79266998,32,21.1,35.346
79266998,33,26.734,39.648
79266998,34,32.639,44.008
79267052,10,-0.035,-1.184
79267052,11,-0.026,-1.005
79267052,12,-0.016,-0.785
79267052,13,-0.012,-0.638
79267058,10,-0.15,-2.263
79267058,11,-0.128,-1.718
79267058,12,-0.105,-1.162
79267058,13,-0.09,-0.785
79267058,14,-0.081,-0.586
79267058,15,-0.074,-0.494
79267086,10,-0.126,-2.956
79267086,11,-0.126,-2.859
79267086,12,-0.123,-2.706
79267086,13,-0.121,-2.615
79267086,14,-0.117,-2.508
79267086,15,-0.112,-2.372
79267086,16,-0.111,-2.263
79267086,17,-0.113,-2.121
79267086,18,-0.112,-1.906
79267086,19,-0.116,-1.807
79267086,20,-0.118,-1.827
79267086,21,-0.12,-1.826
79267086,22,-0.124,-1.928
79267657,10,0.241,0.906
79267657,11,0.159,0.862
79267657,12,0.084,0.873
79267657,13,0.012,0.847
79267657,14,-0.005,0.882
79267657,15,-0.002,0.904
79267657,16,0,0.898
79267657,17,0.005,0.905
79267657,18,0.013,0.923
79267657,19,0.018,0.841
79267657,20,0.027,0.728
79267657,21,0.04,0.708
79267657,22,0.059,0.648
79267657,23,0.086,0.667
79267657,24,0.112,0.787
79267657,25,0.161,0.948
79267657,26,0.216,1.207
79267657,27,0.274,1.561
79267657,28,0.416,1.998
79267657,29,0.705,2.658
79267657,30,1.03,3.414
79267657,31,1.385,4.259
79267657,32,1.79,5.155
79267657,33,2.055,5.833
79267657,34,2.46,6.566
79267657,35,2.548,7.094
79267657,36,2.541,7.46
79267657,37,2.372,8.039
79267657,38,2.297,8.822
79267657,39,2.276,9.928
79267657,40,2.276,11.482
79267657,41,2.453,13.558
79267657,42,3.744,16.99
79267657,43,6.039,21.637
79267657,44,9.992,28.354
79267657,45,15.044,37.514
79267657,46,20.472,47.305
79267657,47,25.114,54.979
79267657,48,29.244,60.504
79267657,49,32.378,63.5
79267657,50,35.25,64.178
79267657,51,37.404,63.09
79267657,52,39.564,61.664
79267657,53,41.726,60.398
79267657,54,43.585,58.515
79267657,55,43.964,54.819
79267750,10,0.374,-0.377
79267750,11,0.157,-0.812
79267750,12,-0.044,-1.19
79267750,13,-0.111,-1.426
79267750,14,-0.105,-1.446
79267750,15,-0.096,-1.243
79267750,16,-0.088,-0.733
79267750,17,-0.076,0.207
79267750,18,-0.047,1.592
79267750,19,0.109,3.503
79267750,20,0.856,6.228
79267750,21,2.824,10.886
79267750,22,6.197,18.206
79267750,23,10.663,28.019
79267750,24,15.669,39.608
79267750,25,20.995,52.159
79267750,26,26.778,65.636
79267750,27,32.83,79.949
79267750,28,38.415,91.691
79267750,29,42.943,98.156
79267750,30,46.935,100.212
79267750,31,51.484,100.605
79267750,32,57.382,102.241
79267750,33,63.449,104.407
79267756,10,0.471,-0.015
79267756,11,0.28,-0.124
79267756,12,0.102,-0.164
79267756,13,0.042,-0.065
79267756,14,0.045,0.205
79267756,15,0.048,0.57
79267756,16,0.05,0.958
79267756,17,0.054,1.485
79267756,18,0.064,2.288
79267756,19,0.074,3.195
79267756,20,0.086,4.365
79267756,21,0.102,6.163
79267756,22,0.159,8.779
79267756,23,0.48,13.044
79267756,24,1.605,19.419
79267756,25,4.177,27.774
79267756,26,8.559,37.291
79267756,27,14.639,47.04
79267756,28,21.581,55.697
79267756,29,28.109,62.318
79267756,30,33.314,66.725
79267756,31,37.688,70.537
79267756,32,42.348,75.362
79267756,33,47.407,80.727
79267756,34,52.21,84.966
79267756,35,55.126,86.197
79267756,36,55.984,83.986
79267756,37,56.565,81.627
79267786,10,0.067,0.428
79267786,11,0.03,0.578
79267786,12,-0.003,0.793
79267786,13,-0.009,0.964
79267786,14,0,1.204
79267786,15,0.012,1.432
79267786,16,0.019,1.531
79267786,17,0.024,1.554
79267786,18,0.031,1.593
79267786,19,0.037,1.59
79267786,20,0.052,1.59
79267786,21,0.075,1.693
79267786,22,0.108,1.717
79267786,23,0.153,1.769
79267786,24,0.209,1.871
79267786,25,0.296,1.935
79267786,26,0.398,1.994
79267786,27,0.486,2.079
79267786,28,0.58,2.048
79267786,29,0.76,2.054
79267786,30,0.915,2.058
79267786,31,1.029,2.088
79267786,32,1.201,2.179
79267786,33,1.267,2.047
79267786,34,1.604,2.161
79267786,35,1.728,2.191
79267786,36,1.785,2.042
79267786,37,1.814,2.213
79267786,38,2.225,2.914
79267786,39,2.953,4.152
79267786,40,3.901,5.81
79267786,41,5.004,7.609
79267786,42,6.58,9.509
79267786,43,7.883,10.743
79267786,44,9.283,11.773
79267786,45,10.213,12.431
79267786,46,11.018,12.885
79267786,47,11.509,12.93
79267802,10,0.208,-3.652
79267802,11,0.111,-2.963
79267802,12,0.024,-2.165
79267802,13,-0.059,-1.356
79267802,14,-0.108,-0.45
79267802,15,0.014,1.393
79267802,16,0.517,4.327
79267802,17,1.742,8.728
79267802,18,3.995,14.545
79267802,19,7.465,21.247
79267802,20,12.035,28.331
79267802,21,17.349,35.601
79267802,22,23.154,43.225
79267802,23,29.25,51.95
79267802,24,35.493,62.082
79267802,25,41.881,73.248
79267802,26,48.049,84.088
79267802,27,53.633,92.898
79267802,28,58.982,99.475
79267802,29,64.249,104.067
79267802,30,69.056,106.137
79267802,31,73.66,106.051
79267802,32,78.486,105.017
79267802,33,83.163,103.429
79267802,34,88.271,102.782
79267802,35,93.544,103.301
79267802,36,98.444,104.25
79267802,37,102.043,103.999
79267802,38,104.082,100.739
79267802,39,104.421,93.883
79267802,40,103.886,85.294
79267802,41,103.192,76.713
79267802,42,103.004,69.426
79267802,43,102.837,63.388
79267802,44,102.66,58.642
79267802,45,101.779,54.502
79267802,46,100.66,50.453
79267802,47,99.174,46.261
79267802,48,98.379,42.967
79267802,49,98.201,40.492
79267802,50,98.899,38.921
79267802,51,99.695,37.754
79267802,52,100.884,37.16
79267802,53,101.256,36.405
79267802,54,100.626,35.14
79267802,55,98.972,33.545
79267802,56,96.769,31.795
79267802,57,94.799,30.655
79267802,58,93.112,29.926
79267802,59,90.897,29.124
79267841,10,-0.018,-3.994
79267841,11,-0.117,-4.151
79267841,12,-0.208,-4.234
79267841,13,-0.235,-4.153
79267841,14,-0.227,-3.889
79267841,15,-0.214,-3.523
79267841,16,-0.19,-3.155
79267841,17,-0.126,-2.712
79267841,18,0.029,-2.101
79267841,19,0.346,-1.423
79267841,20,0.853,-0.739
79267841,21,1.532,0.022
79267841,22,2.354,0.864
79267841,23,3.251,1.987
79267841,24,4.187,3.472
79267841,25,5.238,5.339
79267841,26,6.3,7.297
79267841,27,7.24,8.873
79267841,28,8.237,10.159
79267841,29,9.437,11.317
79267841,30,10.896,12.813
79267841,31,12.521,14.955
79267841,32,13.965,17.04
79267841,33,15.568,19.45
79267841,34,18.021,23.226
79267841,35,20.449,27.904
79267841,36,23.088,33.664
79267841,37,25.145,39.38
79267841,38,27.353,45.167
79267889,10,0.278,-1.324
79267889,11,0.145,-1.35
79267889,12,0.024,-1.306
79267889,13,-0.092,-1.297
79267889,14,-0.118,-1.155
79267889,15,-0.11,-1.027
79267889,16,-0.095,-0.987
79267889,17,-0.068,-0.94
79267889,18,-0.022,-0.817
79267889,19,0.042,-0.744
79267889,20,0.134,-0.639
79267889,21,0.259,-0.377
79267889,22,0.424,-0.162
79267889,23,0.634,0.117
79267889,24,0.869,0.511
79267889,25,1.139,0.92
79267889,26,1.415,1.366
79267889,27,1.658,1.808
79267889,28,1.889,2.142
79267889,29,2.201,2.574
79267889,30,2.498,3.075
79267889,31,2.741,3.628
79267889,32,2.965,4.234
79267889,33,3.055,4.8
79267889,34,3.385,5.746
79267889,35,3.564,6.905
79267889,36,3.906,8.427
79267889,37,4.474,10.666
79267889,38,5.635,13.658
79267889,39,7.541,17.741
79267889,40,10.222,23.06
79267889,41,13.667,30.213
79267889,42,18.543,41.112
79267889,43,24.359,55.577
79267889,44,31.102,72.046
79267889,45,38.015,88.399
79267889,46,45.017,102.442
79267889,47,51.609,112.863
79267889,48,57.951,120.382
79267889,49,63.258,125.309
79267889,50,67.92,127.831
79267889,51,71.578,128.001
79267889,52,75.401,127.649
79267889,53,79.055,127.059
79267889,54,81.868,125.177
79267889,55,83.058,121.528
79267889,56,82.569,115.876
79267889,57,80.687,107.932
79267889,58,77.878,98.311
79267889,59,74.419,89.298
79267896,10,0.22,-3.484
79267896,11,0.116,-3.508
79267896,12,0.024,-3.464
79267896,13,-0.074,-3.467
79267896,14,-0.148,-3.437
79267896,15,-0.169,-3.37
79267896,16,-0.164,-3.317
79267896,17,-0.127,-3.206
79267896,18,-0.068,-3.013
79267896,19,0.012,-2.848
79267896,20,0.122,-2.665
79267896,21,0.265,-2.299
79267896,22,0.445,-1.934
79267896,23,0.663,-1.402
79267896,24,0.915,-0.57
79267896,25,1.233,0.569
79267896,26,1.721,2.183
79267896,27,2.422,4.327
79267896,28,3.626,7.177
79267896,29,5.609,11.153
79267896,30,8.406,16.711
79267896,31,12.137,24.256
79267896,32,16.958,34.546
79267896,33,22.774,48.425
79267896,34,29.834,66.673
79267896,35,36.899,85.906
79267896,36,43.935,105.311
79267896,37,50.911,123.742
79267896,38,57.493,138.265
79267896,39,63.573,149.606
79267896,40,69.055,157.05
79267896,41,73.466,159.442
79267896,42,77.398,158.849
79267896,43,80.781,157.254
79267896,44,83.684,154.132
79267896,45,85.55,149.57
79267896,46,86.989,145.913
79267896,47,88.301,142.241
79267896,48,89.65,139.581
79267896,49,90.883,136.351
79267896,50,92.624,133.306
79267896,51,94.509,130.64
79267896,52,96.522,128.423
79267896,53,97.979,126.661
79267896,54,98.76,124.312
79267896,55,98.431,121.005
79267896,56,98.404,118.423
79267896,57,98.765,116.603
79267896,58,98.329,113.955
79267896,59,97.937,111.819
79267911,10,0.41,2.723
79267911,11,0.218,2.21
79267911,12,0.038,1.777
79267911,13,-0.023,1.6
79267911,14,-0.018,1.599
79267911,15,-0.012,1.594
79267911,16,-0.007,1.497
79267911,17,-0.006,1.439
79267911,18,-0.003,1.458
79267911,19,-0.004,1.486
79267911,20,-0.003,1.491
79267911,21,-0.001,1.598
79267911,22,0.007,1.752
79267911,23,0.024,2.115
79267911,24,0.043,2.629
79267911,25,0.086,3.135
79267911,26,0.136,3.77
79267911,27,0.17,4.695
79267911,28,0.243,6.073
79267911,29,0.488,8.124
79267911,30,0.913,10.672
79267911,31,1.74,13.916
79267911,32,3.264,18.287
79267911,33,5.417,23.745
79267911,34,8.536,30.566
79267911,35,12.481,39.113
79267911,36,17.613,50.229
79267911,37,23.656,64.07
79267911,38,30.871,79.972
79267911,39,37.941,94.544
79267911,40,43.874,105.426
79267911,41,48.439,112.818
79267911,42,52.031,118.081
79267911,43,55.318,122.855
79267937,10,0.437,-1.131
79267937,11,0.174,-1.115
79267937,12,-0.072,-0.988
79267937,13,-0.152,-0.26
79267937,14,-0.14,1.381
79267937,15,-0.046,3.788
79267937,16,0.368,6.736
79267937,17,1.458,10.305
79267937,18,3.587,14.923
79267937,19,7.016,21.536
79267937,20,11.796,30.442
79267937,21,17.805,41.546
79267937,22,25.072,54.514
79267937,23,33.585,68.754
79267937,24,42.439,82.914
79267937,25,50.618,94.808
79267937,26,57.94,105.264
79267937,27,64.654,116.012
79267937,28,71.891,127.548
79267937,29,79.332,139.762
79267958,10,0.091,2.509
79267972,10,0.466,-1.018
79267972,11,0.271,-1.177
79267972,12,0.092,-1.268
79267972,13,-0.049,-1.365
79267972,14,-0.044,-1.273
79267972,15,-0.036,-1.073
79267972,16,-0.027,-0.71
79267972,17,-0.022,-0.117
79267972,18,-0.019,0.778
79267972,19,-0.021,1.914
79267972,20,-0.017,3.336
79267972,21,0.005,5.177
79267972,22,0.143,7.326
79267972,23,0.746,10.728
79267972,24,2.323,16.482
79267972,25,5.157,24.185
79267972,26,9.2,32.666
79267972,27,14.4,41.549
79267972,28,20.492,50.474
79267972,29,27.163,59.023
79267972,30,34.216,66.865
79267972,31,41.108,73.336
79267972,32,47.263,78.303
79267972,33,52.288,81.369
79267972,34,56.384,82.582
79267972,35,58.905,81.562
79267972,36,61.049,80.247
79267972,37,63.223,79.901
79267972,38,66.342,80.575
79267972,39,70.299,80.397
79267972,40,73.277,76.932
79267972,41,74.918,71.391
79267972,42,76.668,67.01
79267972,43,79.37,65.767
79267972,44,83.457,69.021
79267972,45,86.246,72.895
79267972,46,86.126,74.347
79267972,47,82.838,72.61
79267972,48,79.287,70.309
79267972,49,78.07,71.804
79267972,50,80.053,78.454
79267972,51,83.458,87.353
79267972,52,83.216,88.553
79267972,53,82.011,87.917
79267972,54,80.3,85.946
79267982,10,0.454,-2.576
79267982,11,0.185,-2.897
79267982,12,-0.066,-3.139
79267982,13,-0.148,-3.125
79267982,14,-0.139,-2.842
79267982,15,-0.125,-2.407
79267982,16,-0.099,-1.982
79267982,17,-0.049,-1.559
79267982,18,0.044,-1.036
79267982,19,0.191,-0.376
79267982,20,0.422,0.751
79267982,21,0.791,2.842
79267982,22,1.552,6.628
79267982,23,3.209,14.007
79267982,24,6.058,25.362
79267982,25,10.112,38.348
79267982,26,14.97,50.339
79267982,27,20.167,59.671
79267982,28,25.954,67.671
79267982,29,32.411,76.721
79267982,30,39.235,86.181
79267982,31,45.44,92.307
79267982,32,50.11,92.054
79267982,33,54.342,87.878
79267982,34,59.48,84.001
79267982,35,65.657,84.385
79267982,36,72.865,89.148
79267982,37,80.02,94.387
79268025,10,0.071,-1.464
79268025,11,0.047,-1.406
79268025,12,0.027,-1.3
79268025,13,0.013,-1.233
79268025,14,0.018,-1.118
79268025,15,0.025,-0.96
79268059,10,0.218,2.706
79268059,11,0.226,2.507
79268096,10,0.279,-4.718
79268096,11,0.071,-4.683
79268096,12,-0.119,-4.554
79268096,13,-0.144,-4.003
79268096,14,-0.046,-2.981
79268096,15,0.154,-1.423
79268096,16,0.514,0.783
79268096,17,1.196,3.737
79268096,18,2.704,7.686
79268096,19,5.712,13.109
79268096,20,10.4,20.004
79268096,21,16.215,27.541
79268096,22,22.408,34.788
79268096,23,28.77,42.513
79268096,24,35.589,51.827
79268096,25,42.649,62.342
79268096,26,49.526,72.831
79268096,27,55.163,81.297
79268096,28,59.162,86.572
79268096,29,62.24,89.331
79268096,30,64.549,89.549
79268096,31,66.772,89.431
79268129,10,0.725,-1.439
79268129,11,0.356,-1.939
79268129,12,0.011,-2.344
79268129,13,-0.102,-2.34
79268129,14,-0.088,-1.95
79268129,15,-0.069,-1.429
79268129,16,-0.042,-0.821
79268129,17,-0.002,0.38
79268129,18,0.087,3.134
79268129,19,0.492,7.747
79268129,20,1.781,14.852
79268129,21,4.418,24.23
79268129,22,8.577,34.794
79268129,23,14.045,46.788
79268129,24,20.471,59.487
79268129,25,27.757,71.877
79268129,26,35.609,83.954
79268129,27,43.123,94.73
79268129,28,49.305,102.249
79268129,29,55.074,108.143
79268129,30,61.177,112.977
79268129,31,67.199,116.84
79268129,32,73.177,119.419
79268129,33,79.053,118.997
79268129,34,85.869,116.244
79268129,35,92.358,113.749
79268129,36,96.373,112.714
79268129,37,97.284,113.496
79268129,38,97.888,116.301
79268129,39,101.42,123.537
79268129,40,105.431,130.859
79268141,10,0.52,-2.389
79268141,11,0.186,-3.034
79268141,12,-0.124,-3.576
79268141,13,-0.215,-3.778
79268141,14,-0.178,-3.675
79268141,15,-0.127,-3.464
79268141,16,-0.061,-3.15
79268141,17,0.021,-2.473
79268141,18,0.129,-1.213
79268141,19,0.285,0.502
79268141,20,0.688,2.674
79268141,21,1.792,5.08
79268141,22,3.977,7.631
79268141,23,7.407,11.242
79268141,24,11.899,17.006
79268141,25,17.003,25.18
79268141,26,22.578,36.122
79268141,27,28.688,50.619
79268141,28,35.65,68.973
79268141,29,43.054,89.138
79268141,30,49.693,105.635
79268141,31,55.786,116.11
79268141,32,62.109,121.261
79268141,33,69.479,125.173
79268141,34,77.689,131.829
79268141,35,84.688,139.73
79268141,36,89.312,144.394
79268141,37,91.863,145.877
79268141,38,94.203,147.51
79268141,39,96.545,148.557
79268143,10,-0.108,-4.707
79268163,10,0.702,-0.38
79268163,11,0.356,-0.79
79268163,12,0.031,-1.123
79268163,13,-0.08,-1.219
79268163,14,-0.074,-1.044
79268163,15,-0.05,-0.759
79268163,16,0.015,-0.434
79268163,17,0.149,0.03
79268163,18,0.379,0.81
79268163,19,0.694,2.021
79268163,20,1.073,3.874
79268163,21,1.544,6.874
79268163,22,2.339,11.254
79268163,23,3.884,17.006
79268163,24,6.447,23.76
79268163,25,10.093,30.867
79268163,26,14.641,38.462
79268163,27,20.163,47.378
79268163,28,26.755,58.829
79268163,29,34.419,73.775
79268163,30,42.653,90.17
79268163,31,49.837,103.583
79268163,32,55.277,110.658
79268163,33,59.305,112.713
79268163,34,63.377,113.896
79268163,35,67.996,116.429
79268163,36,72.28,117.975
79268163,37,75.231,116.613
79268163,38,77.806,113.243
79268163,39,82.416,112.624
79268163,40,88.631,115.548
79268163,41,94.781,119.426
79268163,42,98.959,121.084
79268163,43,100.469,118.894
79268163,44,101.284,114.893
79268163,45,102.03,111.107
79268187,10,0.46,-1.92
79268187,11,0.178,-2.438
79268187,12,-0.086,-2.864
79268187,13,-0.169,-3.007
79268187,14,-0.15,-2.952
79268187,15,-0.122,-2.812
79268187,16,-0.085,-2.652
79268187,17,-0.029,-2.351
79268187,18,0.055,-1.763
79268187,19,0.164,-0.932
79268187,20,0.333,0.244
79268187,21,0.624,2.101
79268187,22,1.258,4.705
79268187,23,2.627,8.583
79268187,24,5.041,13.943
79268187,25,8.61,20.193
79268187,26,13.052,27.072
79268187,27,18.16,34.99
79268187,28,24.188,45.725
79268187,29,31.529,61.174
79268187,30,39.356,79.073
79268187,31,46.484,94.646
79268187,32,53.126,105.342
79268187,33,59.848,111.084
79268187,34,67.751,115.725
79268187,35,75.51,121.106
79268187,36,81.082,124.896
79268187,37,83.796,125.97
79268187,38,86.313,126.737
79268237,10,0.445,-1.578
79268237,11,0.186,-1.925
79268237,12,-0.056,-2.213
79268237,13,-0.138,-2.384
79268237,14,-0.134,-2.402
79268237,15,-0.125,-2.375
79268237,16,-0.11,-2.347
79268237,17,-0.084,-2.218
79268237,18,-0.044,-1.88
79268237,19,0.001,-1.416
79268237,20,0.058,-0.816
79268237,21,0.128,0.129
79268237,22,0.216,1.411
79268237,23,0.342,3.135
79268237,24,0.516,5.256
79268237,25,0.836,7.581
79268237,26,1.641,10.523
79268237,27,3.401,15.152
79268237,28,6.494,22.771
79268237,29,11.081,34.433
79268237,30,16.784,49.907
79268237,31,22.987,67.332
79268237,32,29.303,83.669
79268237,33,35.476,96.12
79268237,34,41.575,102.23
79268237,35,47.377,102.228
79268237,36,52.701,97.955
79268237,37,57.875,94.326
79268237,38,63.698,94.67
79268237,39,69.367,98.491
79268237,40,73.981,103.245
79268237,41,78.258,107.885
79268474,10,-0.14,-4.852
79268474,11,-0.175,-4.773
79268474,12,-0.205,-4.652
79268474,13,-0.207,-4.583
79268691,10,0.263,2.52
79268942,10,-0.226,-6.478
79268942,11,-0.226,-6.426
79268942,12,-0.222,-6.315
79268942,13,-0.208,-6.15
79269927,10,-0.168,-4.739
79269927,11,-0.168,-4.601
79269946,10,-0.225,-10.084
79269946,11,-0.326,-10.147
79269946,12,-0.419,-10.145
79269946,13,-0.447,-9.932
79269946,14,-0.439,-9.546
79269946,15,-0.427,-9.058
79269946,16,-0.414,-8.553
79269946,17,-0.397,-7.887
79269946,18,-0.372,-6.777
79269946,19,-0.344,-5.321
79269946,20,-0.289,-3.72
79269946,21,-0.136,-1.919
79269946,22,0.37,0.402
79269946,23,1.612,4.233
79269946,24,3.838,9.929
79269946,25,7.105,16.763
79269946,26,11.168,24.202
79269946,27,15.697,32.61
79269946,28,20.476,42.95
79269946,29,25.524,55.976
79269946,30,30.55,69.38
79269995,10,-0.202,-6.146
79269995,11,-0.199,-6.066
79269995,12,-0.194,-5.915
79269995,13,-0.182,-5.714
79269995,14,-0.163,-5.442
79269995,15,-0.138,-5.114
79270110,10,0.336,-2.482
79270110,11,0.419,-2.468
79270110,12,0.533,-2.379
79270110,13,0.938,-2.075
79270110,14,1.595,-1.549
79270110,15,2.406,-0.815
79270110,16,3.367,0.233
79270110,17,4.543,1.848
79270110,18,6.083,4.122
79270110,19,8.16,6.916
79270110,20,10.889,10.4
79270110,21,14.452,14.981
79270110,22,19.041,21.581
79270110,23,24.659,31.694
79270110,24,30.803,44.967
79270110,25,36.717,58.511
79270110,26,41.673,68.559
79270110,27,46.424,75.149
79270110,28,52.187,80.619
79270110,29,58.398,85.421
79270110,30,64.217,89.529
79270110,31,68.51,90.972
79270110,32,72.163,91.166
79270110,33,76.472,92.603
79270110,34,79.846,93.585
79270110,35,80.829,92.937
79270110,36,78.879,89.014
79270110,37,76.316,84.671
79270128,10,-0.179,-4.753
79270128,11,-0.169,-4.63
79270128,12,-0.157,-4.452
79270128,13,-0.15,-4.297
79270128,14,-0.142,-4.05
79270128,15,-0.132,-3.759
79270133,10,0.267,-5.436
79270133,11,0.025,-5.574
79270133,12,-0.201,-5.647
79270133,13,-0.272,-5.556
79270133,14,-0.263,-5.34
79270133,15,-0.254,-4.997
79270133,16,-0.246,-4.599
79270133,17,-0.235,-3.976
79270133,18,-0.2,-2.827
79270133,19,-0.037,-1.082
79270133,20,0.522,1.554
79270133,21,1.828,5.264
79270133,22,4.1,9.806
79270133,23,7.266,15.484
79270133,24,11.253,22.835
79270133,25,16.083,32.408
79270133,26,21.695,45.028
79270133,27,27.967,60.838
79270133,28,34.42,76.822
79270133,29,40.876,90.145
79270133,30,47.069,99.177
79270133,31,51.673,102.071
79270133,32,54.232,99.909
79270133,33,55.504,94.932
79270133,34,57.597,90.126
79270133,35,61.132,86.875
79270133,36,64.948,83.321
79270133,37,67.971,79.241
79270133,38,70.466,76.167
79270133,39,73.779,76.271
79270133,40,77.175,78.494
79270133,41,78.458,78.362
79270133,42,77.248,74.412
79270133,43,75.283,69.469
79270204,10,-0.088,-2.519
79270204,11,-0.089,-2.65
79270204,12,-0.088,-2.722
79270204,13,-0.086,-2.734
79270204,14,-0.082,-2.624
79270204,15,-0.076,-2.456
79270278,10,-0.226,-6.866
79270278,11,-0.228,-6.802
79270278,12,-0.227,-6.693
79270278,13,-0.224,-6.575
79270278,14,-0.217,-6.373
79270278,15,-0.206,-6.12
79270278,16,-0.194,-5.88
79270278,17,-0.18,-5.633
79270278,18,-0.161,-5.339
79270278,19,-0.142,-5.128
79270278,20,-0.115,-5.014
79270278,21,-0.076,-4.842
79270296,10,-0.041,1.682
79270429,10,0.1,1.788
79270472,10,-0.302,-10.033
79270472,11,-0.299,-10.188
79270563,10,-0.186,-3.994
79270563,11,-0.189,-3.93
79270563,12,-0.19,-3.822
79270563,13,-0.188,-3.75
79270563,14,-0.184,-3.61
79270563,15,-0.176,-3.444
79270563,16,-0.171,-3.342
79270563,17,-0.166,-3.22
79270563,18,-0.154,-3.002
79270563,19,-0.141,-2.75
79270563,20,-0.118,-2.471
79270563,21,-0.086,-2.116
79270563,22,-0.045,-1.904
79270563,23,0.009,-1.695
79270563,24,0.068,-1.502
79270563,25,0.151,-1.402
79270563,26,0.235,-1.288
79270563,27,0.282,-1.175
79270563,28,0.32,-1.194
79270563,29,0.444,-1.15
79270563,30,0.533,-1.206
79270563,31,0.532,-1.382
79270563,32,0.513,-1.641
79270563,33,0.34,-2.109
79270563,34,0.37,-2.361
79270563,35,0.169,-2.728
79270563,36,-0.077,-3.311
79270563,37,-0.394,-3.706
79270563,38,-0.433,-3.762
79270613,10,0.071,-1.87
79270619,10,-0.082,-3.875
79270619,11,-0.084,-3.784
79270619,12,-0.083,-3.635
79270619,13,-0.081,-3.488
79270619,14,-0.076,-3.3
79270619,15,-0.069,-3.098
79270632,10,0.037,-0.942
79270648,10,-0.063,-2.879
